trial_id,stimulus_id,condition,alpha,measure,value
ambiguous:user_ambiguous_018|alpha=10|measure=error_detection,ambiguous:user_ambiguous_018,ambiguous,10.0,error_detection,0.0006263342220336199
definite_false:bb_3805|alpha=10|measure=error_detection,definite_false:bb_3805,definite_false,10.0,error_detection,0.008577484637498856
definite_false:qb_919|alpha=10|measure=error_detection,definite_false:qb_919,definite_false,10.0,error_detection,0.0015011822106316686
ambiguous:user_ambiguous_008|alpha=10|measure=error_detection,ambiguous:user_ambiguous_008,ambiguous,10.0,error_detection,0.005220125894993544
definite_correct:qb_2932|alpha=10|measure=error_detection,definite_correct:qb_2932,definite_correct,10.0,error_detection,0.0009110512328334153
definite_false:qw_2399|alpha=10|measure=error_detection,definite_false:qw_2399,definite_false,10.0,error_detection,0.0035936026833951473
definite_false:bb_4587|alpha=10|measure=error_detection,definite_false:bb_4587,definite_false,10.0,error_detection,0.4378235340118408
definite_correct:bb_2920|alpha=10|measure=error_detection,definite_correct:bb_2920,definite_correct,10.0,error_detection,4.2228334677929524e-06
definite_correct:wh_3778|alpha=10|measure=error_detection,definite_correct:wh_3778,definite_correct,10.0,error_detection,0.0002611903182696551
ambiguous:user_ambiguous_001|alpha=10|measure=error_detection,ambiguous:user_ambiguous_001,ambiguous,10.0,error_detection,0.4378235340118408
ambiguous:user_ambiguous_012|alpha=10|measure=error_detection,ambiguous:user_ambiguous_012,ambiguous,10.0,error_detection,0.5
definite_correct:wh_453|alpha=10|measure=error_detection,definite_correct:wh_453,definite_correct,10.0,error_detection,1.3007128472963814e-05
ambiguous:user_ambiguous_037|alpha=10|measure=error_detection,ambiguous:user_ambiguous_037,ambiguous,10.0,error_detection,0.022977370768785477
ambiguous:ambigqa_train_-282133277527244056|alpha=10|measure=error_detection,ambiguous:ambigqa_train_-282133277527244056,ambiguous,10.0,error_detection,0.00029595711384899914
ambiguous:user_ambiguous_060|alpha=10|measure=error_detection,ambiguous:user_ambiguous_060,ambiguous,10.0,error_detection,0.002182716503739357
definite_correct:dpql_3447|alpha=10|measure=error_detection,definite_correct:dpql_3447,definite_correct,10.0,error_detection,5.144221358932555e-05
definite_false:wh_1706|alpha=10|measure=error_detection,definite_false:wh_1706,definite_false,10.0,error_detection,0.02931223064661026
definite_false:qb_7085|alpha=10|measure=error_detection,definite_false:qb_7085,definite_false,10.0,error_detection,8.481104305246845e-05
ambiguous:user_ambiguous_066|alpha=10|measure=error_detection,ambiguous:user_ambiguous_066,ambiguous,10.0,error_detection,0.9940890073776245
definite_correct:qb_365|alpha=10|measure=error_detection,definite_correct:qb_365,definite_correct,10.0,error_detection,1.6701422282494605e-05
definite_false:qb_936|alpha=10|measure=error_detection,definite_false:qb_936,definite_false,10.0,error_detection,6.605214002775028e-05
definite_false:dpql_3912|alpha=10|measure=error_detection,definite_false:dpql_3912,definite_false,10.0,error_detection,0.014063626527786255
definite_false:dpql_5545|alpha=10|measure=error_detection,definite_false:dpql_5545,definite_false,10.0,error_detection,0.0031726828310638666
ambiguous:synthetic_ambiguity_befa9c239cfadb1e|alpha=10|measure=error_detection,ambiguous:synthetic_ambiguity_befa9c239cfadb1e,ambiguous,10.0,error_detection,0.9924227595329285
definite_correct:qb_916|alpha=10|measure=error_detection,definite_correct:qb_916,definite_correct,10.0,error_detection,0.0001795279822545126
definite_correct:dpql_6083|alpha=10|measure=error_detection,definite_correct:dpql_6083,definite_correct,10.0,error_detection,5.829126530443318e-05
definite_false:dpql_3261|alpha=10|measure=error_detection,definite_false:dpql_3261,definite_false,10.0,error_detection,0.9959298968315125
definite_false:bb_8112|alpha=10|measure=error_detection,definite_false:bb_8112,definite_false,10.0,error_detection,0.00015843621804378927
definite_correct:dpql_971|alpha=10|measure=error_detection,definite_correct:dpql_971,definite_correct,10.0,error_detection,0.0010322310263291001
ambiguous:user_ambiguous_081|alpha=10|measure=error_detection,ambiguous:user_ambiguous_081,ambiguous,10.0,error_detection,0.07585818320512772
definite_correct:qb_6581|alpha=10|measure=error_detection,definite_correct:qb_6581,definite_correct,10.0,error_detection,0.0001795279822545126
definite_false:qb_9244|alpha=10|measure=error_detection,definite_false:qb_9244,definite_false,10.0,error_detection,0.0004878571489825845
ambiguous:user_ambiguous_027|alpha=10|measure=error_detection,ambiguous:user_ambiguous_027,ambiguous,10.0,error_detection,0.037326883524656296
definite_correct:qb_4578|alpha=10|measure=error_detection,definite_correct:qb_4578,definite_correct,10.0,error_detection,2.4300239601871e-05
definite_correct:qb_8250|alpha=10|measure=error_detection,definite_correct:qb_8250,definite_correct,10.0,error_detection,1.6701422282494605e-05
ambiguous:user_ambiguous_024|alpha=10|measure=error_detection,ambiguous:user_ambiguous_024,ambiguous,10.0,error_detection,0.562176525592804
ambiguous:ambigqa_train_389267376370423320|alpha=10|measure=error_detection,ambiguous:ambigqa_train_389267376370423320,ambiguous,10.0,error_detection,0.0031726828310638666
definite_false:qw_4953|alpha=10|measure=error_detection,definite_false:qw_4953,definite_false,10.0,error_detection,0.9990890026092529
definite_correct:tc_1323|alpha=10|measure=error_detection,definite_correct:tc_1323,definite_correct,10.0,error_detection,2.4300239601871e-05
definite_false:bb_2616|alpha=10|measure=error_detection,definite_false:bb_2616,definite_false,10.0,error_detection,0.9999039173126221
ambiguous:ambigqa_train_-4290930682953750669|alpha=10|measure=error_detection,ambiguous:ambigqa_train_-4290930682953750669,ambiguous,10.0,error_detection,0.0007096704212017357
ambiguous:ambigqa_train_-6821663518687506172|alpha=10|measure=error_detection,ambiguous:ambigqa_train_-6821663518687506172,ambiguous,10.0,error_detection,0.0017007224960252643
definite_correct:tc_954|alpha=10|measure=error_detection,definite_correct:tc_954,definite_correct,10.0,error_detection,0.002182716503739357
ambiguous:user_ambiguous_029|alpha=10|measure=error_detection,ambiguous:user_ambiguous_029,ambiguous,10.0,error_detection,0.037326883524656296
definite_false:qw_3161|alpha=10|measure=error_detection,definite_false:qw_3161,definite_false,10.0,error_detection,0.9626730680465698
definite_correct:bb_6117|alpha=10|measure=error_detection,definite_correct:bb_6117,definite_correct,10.0,error_detection,9.610241977497935e-05
ambiguous:user_ambiguous_093|alpha=10|measure=error_detection,ambiguous:user_ambiguous_093,ambiguous,10.0,error_detection,0.020332353189587593
ambiguous:ambigqa_train_-5746040628732928353|alpha=10|measure=error_detection,ambiguous:ambigqa_train_-5746040628732928353,ambiguous,10.0,error_detection,0.004609571769833565
definite_false:dpql_3827|alpha=10|measure=error_detection,definite_false:dpql_3827,definite_false,10.0,error_detection,0.00012339458044152707
definite_false:dpql_4977|alpha=10|measure=error_detection,definite_false:dpql_4977,definite_false,10.0,error_detection,1.0129991096619051e-05
definite_false:bb_5317|alpha=10|measure=error_detection,definite_false:bb_5317,definite_false,10.0,error_detection,0.9890130758285522
definite_false:qw_3199|alpha=10|measure=error_detection,definite_false:qw_3199,definite_false,10.0,error_detection,0.9933071732521057
definite_false:qb_3427|alpha=10|measure=error_detection,definite_false:qb_3427,definite_false,10.0,error_detection,0.9525741338729858
definite_false:tc_1535|alpha=10|measure=error_detection,definite_false:tc_1535,definite_false,10.0,error_detection,0.977022647857666
ambiguous:user_ambiguous_035|alpha=10|measure=error_detection,ambiguous:user_ambiguous_035,ambiguous,10.0,error_detection,0.014063626527786255
ambiguous:ambigqa_dev_-1684587227477882737|alpha=10|measure=error_detection,ambiguous:ambigqa_dev_-1684587227477882737,ambiguous,10.0,error_detection,0.0035936026833951473
definite_false:qb_3987|alpha=10|measure=error_detection,definite_false:qb_3987,definite_false,10.0,error_detection,0.8175744414329529
definite_false:wh_2424|alpha=10|measure=error_detection,definite_false:wh_2424,definite_false,10.0,error_detection,5.144221358932555e-05
definite_false:wh_2928|alpha=10|measure=error_detection,definite_false:wh_2928,definite_false,10.0,error_detection,0.0009110512328334153
definite_correct:qz_3927|alpha=10|measure=error_detection,definite_correct:qz_3927,definite_correct,10.0,error_detection,0.002182716503739357
definite_false:qb_2901|alpha=10|measure=error_detection,definite_false:qb_2901,definite_false,10.0,error_detection,0.9947799444198608
definite_false:qb_4987|alpha=10|measure=error_detection,definite_false:qb_4987,definite_false,10.0,error_detection,0.9998766183853149
ambiguous:synthetic_ambiguity_736399f8375cbe45|alpha=10|measure=error_detection,ambiguous:synthetic_ambiguity_736399f8375cbe45,ambiguous,10.0,error_detection,0.6791787147521973
definite_correct:tc_1284|alpha=10|measure=error_detection,definite_correct:tc_1284,definite_correct,10.0,error_detection,4.539786823443137e-05
definite_correct:wh_51|alpha=10|measure=error_detection,definite_correct:wh_51,definite_correct,10.0,error_detection,7.484622619813308e-05
definite_correct:wh_4358|alpha=10|measure=error_detection,definite_correct:wh_4358,definite_correct,10.0,error_detection,0.0010322310263291001
definite_false:dpql_384|alpha=10|measure=error_detection,definite_false:dpql_384,definite_false,10.0,error_detection,0.01798621006309986
ambiguous:ambigqa_train_-4861369907584367396|alpha=10|measure=error_detection,ambiguous:ambigqa_train_-4861369907584367396,ambiguous,10.0,error_detection,0.002182716503739357
definite_correct:bb_8732|alpha=10|measure=error_detection,definite_correct:bb_8732,definite_correct,10.0,error_detection,1.8925147742265835e-05
ambiguous:user_ambiguous_092|alpha=10|measure=error_detection,ambiguous:user_ambiguous_092,ambiguous,10.0,error_detection,0.06008664891123772
ambiguous:user_ambiguous_020|alpha=10|measure=error_detection,ambiguous:user_ambiguous_020,ambiguous,10.0,error_detection,0.01798621006309986
definite_correct:bb_436|alpha=10|measure=error_detection,definite_correct:bb_436,definite_correct,10.0,error_detection,0.0007096704212017357
definite_false:tc_540|alpha=10|measure=error_detection,definite_false:tc_540,definite_false,10.0,error_detection,0.3775406777858734
definite_false:qb_3296|alpha=10|measure=error_detection,definite_false:qb_3296,definite_false,10.0,error_detection,0.9626730680465698
definite_false:tc_2257|alpha=10|measure=error_detection,definite_false:tc_2257,definite_false,10.0,error_detection,0.9999251365661621
definite_false:tc_2556|alpha=10|measure=error_detection,definite_false:tc_2556,definite_false,10.0,error_detection,0.9978172779083252
ambiguous:ambigqa_train_6622540978806844416|alpha=10|measure=error_detection,ambiguous:ambigqa_train_6622540978806844416,ambiguous,10.0,error_detection,0.006692850962281227
definite_correct:qw_132|alpha=10|measure=error_detection,definite_correct:qw_132,definite_correct,10.0,error_detection,0.0001398220774717629
definite_correct:dpql_5223|alpha=10|measure=error_detection,definite_correct:dpql_5223,definite_correct,10.0,error_detection,0.000552778597921133
definite_correct:dpql_2276|alpha=10|measure=error_detection,definite_correct:dpql_2276,definite_correct,10.0,error_detection,1.3007128472963814e-05
definite_false:wh_252|alpha=10|measure=error_detection,definite_false:wh_252,definite_false,10.0,error_detection,0.562176525592804
ambiguous:user_ambiguous_070|alpha=10|measure=error_detection,ambiguous:user_ambiguous_070,ambiguous,10.0,error_detection,0.9149009585380554
ambiguous:ambigqa_dev_-2928173928559810904|alpha=10|measure=error_detection,ambiguous:ambigqa_dev_-2928173928559810904,ambiguous,10.0,error_detection,0.0001795279822545126
ambiguous:user_ambiguous_048|alpha=10|measure=error_detection,ambiguous:user_ambiguous_048,ambiguous,10.0,error_detection,0.0009110512328334153
definite_false:qb_1556|alpha=10|measure=error_detection,definite_false:qb_1556,definite_false,10.0,error_detection,0.00023050671734381467
ambiguous:ambigqa_train_8846306718324708097|alpha=10|measure=error_detection,ambiguous:ambigqa_train_8846306718324708097,ambiguous,10.0,error_detection,6.605214002775028e-05
definite_false:bb_981|alpha=10|measure=error_detection,definite_false:bb_981,definite_false,10.0,error_detection,0.11920291185379028
definite_correct:qb_9283|alpha=10|measure=error_detection,definite_correct:qb_9283,definite_correct,10.0,error_detection,6.605214002775028e-05
definite_correct:bb_20|alpha=10|measure=error_detection,definite_correct:bb_20,definite_correct,10.0,error_detection,9.610241977497935e-05
definite_correct:bb_9184|alpha=10|measure=error_detection,definite_correct:bb_9184,definite_correct,10.0,error_detection,0.0015011822106316686
definite_correct:qw_5716|alpha=10|measure=error_detection,definite_correct:qw_5716,definite_correct,10.0,error_detection,0.8807970285415649
definite_correct:qb_5063|alpha=10|measure=error_detection,definite_correct:qb_5063,definite_correct,10.0,error_detection,0.00029595711384899914
definite_false:qw_3582|alpha=10|measure=error_detection,definite_false:qw_3582,definite_false,10.0,error_detection,0.9964063763618469
definite_correct:bb_500|alpha=10|measure=error_detection,definite_correct:bb_500,definite_correct,10.0,error_detection,9.610241977497935e-05
definite_false:tc_349|alpha=10|measure=error_detection,definite_false:tc_349,definite_false,10.0,error_detection,0.010986942797899246
definite_correct:bb_5094|alpha=10|measure=error_detection,definite_correct:bb_5094,definite_correct,10.0,error_detection,0.00010889690020121634
definite_false:dpql_3092|alpha=10|measure=error_detection,definite_false:dpql_3092,definite_false,10.0,error_detection,0.9989677667617798
definite_correct:qw_393|alpha=10|measure=error_detection,definite_correct:qw_393,definite_correct,10.0,error_detection,0.00012339458044152707
ambiguous:user_ambiguous_088|alpha=10|measure=error_detection,ambiguous:user_ambiguous_088,ambiguous,10.0,error_detection,0.014063626527786255
ambiguous:user_ambiguous_032|alpha=10|measure=error_detection,ambiguous:user_ambiguous_032,ambiguous,10.0,error_detection,0.11920291185379028
definite_correct:qb_1456|alpha=10|measure=error_detection,definite_correct:qb_1456,definite_correct,10.0,error_detection,0.0004305570910219103
ambiguous:user_ambiguous_004|alpha=10|measure=error_detection,ambiguous:user_ambiguous_004,ambiguous,10.0,error_detection,0.00010889690020121634
ambiguous:user_ambiguous_075|alpha=10|measure=error_detection,ambiguous:user_ambiguous_075,ambiguous,10.0,error_detection,0.9324532747268677
definite_correct:qb_2151|alpha=10|measure=error_detection,definite_correct:qb_2151,definite_correct,10.0,error_detection,4.539786823443137e-05
ambiguous:user_ambiguous_059|alpha=10|measure=error_detection,ambiguous:user_ambiguous_059,ambiguous,10.0,error_detection,0.0017007224960252643
ambiguous:user_ambiguous_074|alpha=10|measure=error_detection,ambiguous:user_ambiguous_074,ambiguous,10.0,error_detection,0.9525741338729858
definite_false:tc_2359|alpha=10|measure=error_detection,definite_false:tc_2359,definite_false,10.0,error_detection,0.002182716503739357
ambiguous:ambigqa_train_-4847378126974715981|alpha=10|measure=error_detection,ambiguous:ambigqa_train_-4847378126974715981,ambiguous,10.0,error_detection,0.022977370768785477
definite_correct:qb_7921|alpha=10|measure=error_detection,definite_correct:qb_7921,definite_correct,10.0,error_detection,4.2228334677929524e-06
